date,city,district,temperature,wind_speed,precipitation_mm,storm_flag
2024-09-16,Eskişehir,Beylikova,27.79,7.68,1.07,0
2024-09-16,Eskişehir,İnönü,16.14,17.7,3.24,0
2024-09-16,Eskişehir,Mihalıççık,12.21,20.53,0.29,0
2024-09-16,Eskişehir,Seyitgazi,6.29,12.21,5.57,0
2024-09-16,Eskişehir,Mahmudiye,7.06,15.22,0.66,0
2024-09-16,Sivas,Merkez,7.14,8.98,4.07,0
2024-09-16,Sivas,Şarkışla,4.17,14.01,0.94,0
2024-09-16,Sivas,Suşehri,11.4,16.02,1.61,0
2024-09-16,Sivas,Yıldızeli,12.6,20.24,1.06,0
2024-09-16,Sivas,Zara,16.13,19.97,7.61,0
2024-09-16,Sivas,Kangal,13.02,21.48,2.48,0
2024-09-16,Sivas,Gemerek,15.84,7.82,0.76,0
2024-09-16,Sivas,Divriği,11.04,11.71,1.11,0
2024-09-16,Sivas,Gürün,29.87,11.24,0.91,0
2024-09-16,Sivas,Hafik,15.63,22.75,2.54,0
2024-09-17,Ankara,Çankaya,20.02,10.45,2.45,0
2024-09-17,Ankara,Keçiören,14.35,14.69,1.2,0
2024-09-17,Ankara,Mamak,13.57,12.06,1.25,0
2024-09-17,Ankara,Yenimahalle,15.82,19.65,1.0,0
2024-09-17,Ankara,Etimesgut,22.76,4.0,2.19,0
2024-09-17,Ankara,Sincan,7.17,16.92,1.03,0
2024-09-17,Ankara,Altındağ,21.32,5.78,0.69,0
2024-09-17,Ankara,Gölbaşı,22.3,10.72,1.74,0
2024-09-17,Ankara,Pursaklar,17.25,20.11,2.48,0
2024-09-17,Ankara,Polatlı,14.86,16.5,0.43,0
2024-09-17,Konya,Selçuklu,10.52,13.04,0.29,0
2024-09-17,Konya,Meram,16.5,5.2,2.04,0
2024-09-17,Konya,Karatay,23.5,24.77,1.71,0
2024-09-17,Konya,Ereğli,11.22,11.65,1.38,0
2024-09-17,Konya,Akşehir,16.78,4.6,0.31,0
2024-09-17,Konya,Beyşehir,11.74,14.38,3.66,0
2024-09-17,Konya,Cihanbeyli,14.51,15.15,0.75,0
2024-09-17,Konya,Ilgın,27.75,8.47,0.52,0
2024-09-17,Konya,Seydişehir,11.66,17.37,0.01,0
2024-09-17,Konya,Kulu,8.9,14.38,3.0,0
2024-09-17,Kayseri,Melikgazi,17.4,11.48,1.59,0
2024-09-17,Kayseri,Kocasinan,7.17,15.66,0.4,0
2024-09-17,Kayseri,Talas,6.89,18.35,1.22,0
2024-09-17,Kayseri,Develi,5.64,13.29,3.97,0
2024-09-17,Kayseri,Yahyalı,14.37,18.06,6.24,0
2024-09-17,Kayseri,Bünyan,14.46,6.21,1.87,0
2024-09-17,Kayseri,İncesu,7.28,7.45,1.41,0
2024-09-17,Kayseri,Pınarbaşı,11.74,15.5,3.1,0
2024-09-17,Kayseri,Yeşilhisar,18.62,13.92,4.27,0
2024-09-17,Kayseri,Tomarza,8.3,15.18,3.13,0
2024-09-17,Eskişehir,Odunpazarı,16.87,28.51,2.41,0
2024-09-17,Eskişehir,Tepebaşı,15.94,17.27,0.74,0
2024-09-17,Eskişehir,Sivrihisar,20.23,15.88,2.09,0
2024-09-17,Eskişehir,Çifteler,25.47,14.12,2.7,0
2024-09-17,Eskişehir,Alpu,15.4,13.21,1.31,0
2024-09-17,Eskişehir,Beylikova,17.89,13.68,0.93,0
2024-09-17,Eskişehir,İnönü,11.92,15.32,0.39,0
2024-09-17,Eskişehir,Mihalıççık,2.57,16.53,1.5,0
2024-09-17,Eskişehir,Seyitgazi,13.14,16.38,0.87,0
2024-09-17,Eskişehir,Mahmudiye,7.59,17.99,3.52,0
2024-09-17,Sivas,Merkez,10.9,16.61,1.74,0
2024-09-17,Sivas,Şarkışla,10.71,17.59,1.55,0
2024-09-17,Sivas,Suşehri,12.81,9.71,0.61,0
2024-09-17,Sivas,Yıldızeli,8.09,14.1,1.21,0
2024-09-17,Sivas,Zara,20.64,8.84,3.01,0
2024-09-17,Sivas,Kangal,19.02,22.49,1.62,0
2024-09-17,Sivas,Gemerek,20.58,14.1,1.2,0
2024-09-17,Sivas,Divriği,25.16,14.78,0.12,0
2024-09-17,Sivas,Gürün,22.39,17.07,7.87,0
2024-09-17,Sivas,Hafik,4.73,11.24,4.99,0
2024-09-18,Ankara,Çankaya,17.28,20.29,0.8,0
2024-09-18,Ankara,Keçiören,5.63,16.35,2.78,0
2024-09-18,Ankara,Mamak,18.52,16.72,0.83,0
2024-09-18,Ankara,Yenimahalle,15.06,11.26,4.85,0
2024-09-18,Ankara,Etimesgut,12.78,5.79,0.74,0
2024-09-18,Ankara,Sincan,17.25,10.92,1.06,0
2024-09-18,Ankara,Altındağ,16.19,13.4,2.68,0
2024-09-18,Ankara,Gölbaşı,21.51,18.68,1.04,0
2024-09-18,Ankara,Pursaklar,5.05,16.76,4.5,0
2024-09-18,Ankara,Polatlı,6.35,17.35,5.75,0
2024-09-18,Konya,Selçuklu,14.01,30.16,0.09,0
2024-09-18,Konya,Meram,4.2,25.77,1.11,0
2024-09-18,Konya,Karatay,18.11,4.31,0.34,0
2024-09-18,Konya,Ereğli,9.91,20.47,0.64,0
2024-09-18,Konya,Akşehir,24.17,16.0,3.24,0
2024-09-18,Konya,Beyşehir,10.63,7.13,5.08,0
2024-09-18,Konya,Cihanbeyli,20.76,20.04,0.78,0
2024-09-18,Konya,Ilgın,11.56,21.1,1.28,0
2024-09-18,Konya,Seydişehir,11.07,11.79,1.36,0
2024-09-18,Konya,Kulu,14.81,11.92,3.23,0
2024-09-18,Kayseri,Melikgazi,14.71,3.09,0.47,0
2024-09-18,Kayseri,Kocasinan,14.25,7.95,2.17,0
2024-09-18,Kayseri,Talas,10.76,18.17,3.45,0
2024-09-18,Kayseri,Develi,1.15,24.46,6.86,0
2024-09-18,Kayseri,Yahyalı,21.26,20.97,0.03,0
2024-09-18,Kayseri,Bünyan,16.92,16.39,0.89,0
2024-09-18,Kayseri,İncesu,13.67,13.38,0.13,0
2024-09-18,Kayseri,Pınarbaşı,8.84,17.31,6.43,0
2024-09-18,Kayseri,Yeşilhisar,12.39,19.91,1.2,0
2024-09-18,Kayseri,Tomarza,11.14,12.37,0.08,0
2024-09-18,Eskişehir,Odunpazarı,19.05,13.56,6.23,0
2024-09-18,Eskişehir,Tepebaşı,17.91,21.0,4.85,0
2024-09-18,Eskişehir,Sivrihisar,7.0,14.38,2.88,0
2024-09-18,Eskişehir,Çifteler,9.92,8.62,0.26,0
2024-09-18,Eskişehir,Alpu,11.64,6.05,7.03,0
2024-09-18,Eskişehir,Beylikova,16.49,6.99,0.65,0
2024-09-18,Eskişehir,İnönü,9.77,17.45,0.65,0
2024-09-18,Eskişehir,Mihalıççık,24.07,6.92,1.58,0
2024-09-18,Eskişehir,Seyitgazi,14.43,17.88,0.56,0
2024-09-18,Eskişehir,Mahmudiye,0.98,24.32,3.87,0
2024-09-18,Sivas,Merkez,7.14,10.93,6.15,0
2024-09-18,Sivas,Şarkışla,23.07,10.59,11.4,0
2024-09-18,Sivas,Suşehri,10.92,29.72,3.01,0
2024-09-18,Sivas,Yıldızeli,14.68,5.61,0.94,0
2024-09-18,Sivas,Zara,17.2,7.28,2.14,0
2024-09-18,Sivas,Kangal,18.01,16.11,0.62,0
2024-09-18,Sivas,Gemerek,11.44,21.51,2.48,0
2024-09-18,Sivas,Divriği,12.27,17.92,2.3,0
2024-09-18,Sivas,Gürün,23.8,13.4,2.99,0
2024-09-18,Sivas,Hafik,10.45,19.79,3.05,0
2024-09-19,Ankara,Çankaya,9.48,27.49,1.19,0
2024-09-19,Ankara,Keçiören,17.02,16.2,0.63,0
2024-09-19,Ankara,Mamak,20.41,13.89,3.57,0
2024-09-19,Ankara,Yenimahalle,14.98,13.78,0.03,0
2024-09-19,Ankara,Etimesgut,12.02,3.81,5.58,0
2024-09-19,Ankara,Sincan,7.5,22.42,1.69,0
2024-09-19,Ankara,Altındağ,11.57,19.43,2.39,0
2024-09-19,Ankara,Gölbaşı,14.13,3.71,0.06,0
2024-09-19,Ankara,Pursaklar,10.88,7.19,2.45,0
2024-09-19,Ankara,Polatlı,12.53,15.29,0.11,0
2024-09-19,Konya,Selçuklu,18.87,19.45,4.45,0
2024-09-19,Konya,Meram,21.86,18.82,1.19,0
2024-09-19,Konya,Karatay,22.73,16.28,0.47,0
2024-09-19,Konya,Ereğli,24.44,10.97,1.9,0
2024-09-19,Konya,Akşehir,8.03,20.11,0.08,0
2024-09-19,Konya,Beyşehir,10.73,7.07,0.69,0
2024-09-19,Konya,Cihanbeyli,18.88,18.63,0.21,0
2024-09-19,Konya,Ilgın,16.2,25.47,0.35,0
2024-09-19,Konya,Seydişehir,12.81,15.27,0.49,0
2024-09-19,Konya,Kulu,10.52,24.0,4.32,0
2024-09-19,Kayseri,Melikgazi,18.27,24.82,3.96,0
2024-09-19,Kayseri,Kocasinan,19.9,15.83,4.42,0
2024-09-19,Kayseri,Talas,11.28,9.68,0.17,0
2024-09-19,Kayseri,Develi,11.09,7.02,0.07,0
2024-09-19,Kayseri,Yahyalı,21.42,9.62,4.59,0
2024-09-19,Kayseri,Bünyan,17.17,13.86,5.46,0
2024-09-19,Kayseri,İncesu,16.29,13.94,0.4,0
2024-09-19,Kayseri,Pınarbaşı,3.83,19.33,1.23,0
2024-09-19,Kayseri,Yeşilhisar,16.24,19.51,3.56,0
2024-09-19,Kayseri,Tomarza,17.03,26.11,3.92,0
2024-09-19,Eskişehir,Odunpazarı,14.61,22.86,0.45,0
2024-09-19,Eskişehir,Tepebaşı,9.89,11.79,0.64,0
2024-09-19,Eskişehir,Sivrihisar,15.29,8.9,0.34,0
2024-09-19,Eskişehir,Çifteler,10.05,21.18,2.79,0
2024-09-19,Eskişehir,Alpu,14.16,11.99,5.43,0
2024-09-19,Eskişehir,Beylikova,5.46,18.31,7.05,0
2024-09-19,Eskişehir,İnönü,19.15,19.06,5.48,0
2024-09-19,Eskişehir,Mihalıççık,10.45,19.76,2.19,0
2024-09-19,Eskişehir,Seyitgazi,12.9,16.26,0.44,0
2024-09-19,Eskişehir,Mahmudiye,12.63,11.35,0.27,0
2024-09-19,Sivas,Merkez,17.25,16.39,0.41,0
2024-09-19,Sivas,Şarkışla,20.38,22.71,0.81,0
2024-09-19,Sivas,Suşehri,10.55,9.13,3.28,0
2024-09-19,Sivas,Yıldızeli,8.05,8.34,0.06,0
2024-09-19,Sivas,Zara,16.27,16.06,1.6,0
2024-09-19,Sivas,Kangal,14.23,15.65,2.81,0
2024-09-19,Sivas,Gemerek,8.49,7.16,4.66,0
2024-09-19,Sivas,Divriği,10.88,19.75,0.21,0
2024-09-19,Sivas,Gürün,22.61,9.83,0.26,0
2024-09-19,Sivas,Hafik,19.39,15.94,0.49,0
2024-09-20,Ankara,Çankaya,21.58,17.77,1.47,0
2024-09-20,Ankara,Keçiören,15.25,11.79,1.17,0
2024-09-20,Ankara,Mamak,27.28,0.92,1.91,0
2024-09-20,Ankara,Yenimahalle,18.77,7.79,0.05,0
2024-09-20,Ankara,Etimesgut,14.89,11.53,1.95,0
2024-09-20,Ankara,Sincan,17.36,3.72,1.81,0
2024-09-20,Ankara,Altındağ,22.84,6.21,7.92,0
2024-09-20,Ankara,Gölbaşı,23.96,13.71,0.71,0
2024-09-20,Ankara,Pursaklar,19.22,21.42,2.55,0
2024-09-20,Ankara,Polatlı,13.47,16.25,1.15,0
2024-09-20,Konya,Selçuklu,16.31,11.58,4.64,0
2024-09-20,Konya,Meram,4.63,7.18,2.69,0
2024-09-20,Konya,Karatay,13.74,11.4,1.14,0
2024-09-20,Konya,Ereğli,-0.78,26.52,0.59,0
2024-09-20,Konya,Akşehir,19.72,14.45,0.07,0
2024-09-20,Konya,Beyşehir,21.2,22.96,6.46,0
2024-09-20,Konya,Cihanbeyli,22.66,22.92,3.67,0
2024-09-20,Konya,Ilgın,18.8,4.79,1.83,0
2024-09-20,Konya,Seydişehir,10.21,13.3,0.87,0
2024-09-20,Konya,Kulu,20.84,8.27,6.33,0
2024-09-20,Kayseri,Melikgazi,18.25,17.12,0.41,0
2024-09-20,Kayseri,Kocasinan,12.0,9.03,0.61,0
2024-09-20,Kayseri,Talas,14.66,15.18,3.58,0
2024-09-20,Kayseri,Develi,12.25,21.36,2.87,0
2024-09-20,Kayseri,Yahyalı,13.6,8.69,8.55,0
2024-09-20,Kayseri,Bünyan,12.67,7.24,3.91,0
2024-09-20,Kayseri,İncesu,21.93,22.72,4.8,0
2024-09-20,Kayseri,Pınarbaşı,3.14,18.62,0.13,0
2024-09-20,Kayseri,Yeşilhisar,25.95,7.75,6.28,0
2024-09-20,Kayseri,Tomarza,21.05,16.05,0.32,0
2024-09-20,Eskişehir,Odunpazarı,13.29,16.5,2.43,0
2024-09-20,Eskişehir,Tepebaşı,11.99,0.84,4.93,0
2024-09-20,Eskişehir,Sivrihisar,9.72,18.76,0.95,0
2024-09-20,Eskişehir,Çifteler,20.72,9.71,1.68,0
2024-09-20,Eskişehir,Alpu,18.84,10.12,1.76,0
2024-09-20,Eskişehir,Beylikova,10.59,6.05,8.95,0
2024-09-20,Eskişehir,İnönü,25.84,13.21,1.62,0
2024-09-20,Eskişehir,Mihalıççık,22.28,10.85,4.72,0
2024-09-20,Eskişehir,Seyitgazi,13.94,11.95,1.77,0
2024-09-20,Eskişehir,Mahmudiye,21.31,9.92,0.3,0
2024-09-20,Sivas,Merkez,17.95,21.45,0.85,0
2024-09-20,Sivas,Şarkışla,8.65,10.88,0.73,0
2024-09-20,Sivas,Suşehri,10.05,22.67,2.91,0
2024-09-20,Sivas,Yıldızeli,7.98,14.28,1.73,0
2024-09-20,Sivas,Zara,10.15,20.15,2.61,0
2024-09-20,Sivas,Kangal,12.8,12.18,1.12,0
2024-09-20,Sivas,Gemerek,23.32,10.47,1.54,0
2024-09-20,Sivas,Divriği,16.31,9.9,1.58,0
2024-09-20,Sivas,Gürün,21.36,10.46,0.42,0
2024-09-20,Sivas,Hafik,13.48,17.79,1.54,0
2024-09-21,Ankara,Çankaya,15.82,9.52,0.93,0
2024-09-21,Ankara,Keçiören,25.18,14.36,1.71,0
2024-09-21,Ankara,Mamak,15.32,9.35,0.06,0
2024-09-21,Ankara,Yenimahalle,13.13,1.08,2.59,0
2024-09-21,Ankara,Etimesgut,7.78,14.13,6.73,0
2024-09-21,Ankara,Sincan,6.98,20.58,8.45,0
2024-09-21,Ankara,Altındağ,19.53,25.73,0.54,0
2024-09-21,Ankara,Gölbaşı,17.17,4.95,0.97,0
2024-09-21,Ankara,Pursaklar,9.68,19.35,3.14,0
2024-09-21,Ankara,Polatlı,27.07,8.48,0.94,0
2024-09-21,Konya,Selçuklu,20.42,17.16,2.6,0
2024-09-21,Konya,Meram,11.33,8.74,1.81,0
2024-09-21,Konya,Karatay,24.35,11.93,0.34,0
2024-09-21,Konya,Ereğli,14.81,8.23,3.88,0
2024-09-21,Konya,Akşehir,20.89,8.84,3.72,0
2024-09-21,Konya,Beyşehir,13.99,0.54,1.55,0
2024-09-21,Konya,Cihanbeyli,19.2,5.63,1.03,0
2024-09-21,Konya,Ilgın,10.15,12.35,2.24,0
2024-09-21,Konya,Seydişehir,22.32,18.41,5.86,0
2024-09-21,Konya,Kulu,10.46,18.57,0.67,0
2024-09-21,Kayseri,Melikgazi,19.27,19.48,0.78,0
2024-09-21,Kayseri,Kocasinan,14.49,14.5,1.08,0
2024-09-21,Kayseri,Talas,19.61,2.23,1.56,0
2024-09-21,Kayseri,Develi,28.61,3.79,1.34,0
2024-09-21,Kayseri,Yahyalı,19.72,6.81,3.91,0
2024-09-21,Kayseri,Bünyan,28.0,12.17,1.92,0
2024-09-21,Kayseri,İncesu,14.31,10.07,0.02,0
2024-09-21,Kayseri,Pınarbaşı,15.64,26.72,0.34,0
2024-09-21,Kayseri,Yeşilhisar,20.62,14.59,1.04,0
2024-09-21,Kayseri,Tomarza,18.6,17.28,1.32,0
2024-09-21,Eskişehir,Odunpazarı,18.17,13.32,1.14,0
2024-09-21,Eskişehir,Tepebaşı,10.01,22.97,0.56,0
2024-09-21,Eskişehir,Sivrihisar,14.7,22.18,2.1,0
2024-09-21,Eskişehir,Çifteler,12.78,11.5,0.34,0
2024-09-21,Eskişehir,Alpu,24.24,14.49,3.29,0
2024-09-21,Eskişehir,Beylikova,19.0,11.28,0.28,0
2024-09-21,Eskişehir,İnönü,19.89,7.99,0.02,0
2024-09-21,Eskişehir,Mihalıççık,16.29,9.19,0.5,0
2024-09-21,Eskişehir,Seyitgazi,14.8,11.18,1.0,0
2024-09-21,Eskişehir,Mahmudiye,18.13,16.97,2.38,0
2024-09-21,Sivas,Merkez,12.97,3.03,3.03,0
2024-09-21,Sivas,Şarkışla,13.78,10.86,4.32,0
2024-09-21,Sivas,Suşehri,25.34,6.21,0.25,0
2024-09-21,Sivas,Yıldızeli,13.35,15.14,4.94,0
2024-09-21,Sivas,Zara,23.08,5.16,4.69,0
2024-09-21,Sivas,Kangal,13.71,18.72,3.06,0
2024-09-21,Sivas,Gemerek,17.49,8.97,0.19,0
2024-09-21,Sivas,Divriği,9.24,21.1,1.57,0
2024-09-21,Sivas,Gürün,17.49,7.51,1.03,0
2024-09-21,Sivas,Hafik,24.33,6.85,0.49,0
2024-09-22,Ankara,Çankaya,17.71,17.98,2.16,0
2024-09-22,Ankara,Keçiören,17.31,9.41,0.05,0
2024-09-22,Ankara,Mamak,11.31,19.73,0.31,0
2024-09-22,Ankara,Yenimahalle,10.63,18.56,8.27,0
2024-09-22,Ankara,Etimesgut,17.56,10.06,2.67,0
2024-09-22,Ankara,Sincan,12.45,20.93,1.28,0
2024-09-22,Ankara,Altındağ,6.91,23.9,0.11,0
2024-09-22,Ankara,Gölbaşı,19.93,22.04,1.38,0
2024-09-22,Ankara,Pursaklar,8.6,6.96,3.38,0
2024-09-22,Ankara,Polatlı,19.79,17.44,3.59,0
2024-09-22,Konya,Selçuklu,10.19,19.0,0.27,0
2024-09-22,Konya,Meram,12.93,15.35,10.06,0
2024-09-22,Konya,Karatay,15.57,20.36,1.09,0
2024-09-22,Konya,Ereğli,25.33,15.18,3.53,0
2024-09-22,Konya,Akşehir,12.73,14.7,0.94,0
2024-09-22,Konya,Beyşehir,6.76,14.28,0.42,0
2024-09-22,Konya,Cihanbeyli,14.05,10.84,0.58,0
2024-09-22,Konya,Ilgın,20.27,20.13,4.1,0
2024-09-22,Konya,Seydişehir,23.16,24.4,1.31,0
2024-09-22,Konya,Kulu,9.91,15.8,2.88,0
2024-09-22,Kayseri,Melikgazi,34.68,17.68,2.2,0
2024-09-22,Kayseri,Kocasinan,14.28,23.2,1.39,0
2024-09-22,Kayseri,Talas,10.89,11.66,0.53,0
2024-09-22,Kayseri,Develi,10.57,18.18,0.01,0
2024-09-22,Kayseri,Yahyalı,-0.76,12.58,3.74,0
2024-09-22,Kayseri,Bünyan,21.17,12.36,0.25,0
2024-09-22,Kayseri,İncesu,18.55,12.9,0.03,0
2024-09-22,Kayseri,Pınarbaşı,6.27,10.03,1.9,0
2024-09-22,Kayseri,Yeşilhisar,18.97,11.63,6.92,0
2024-09-22,Kayseri,Tomarza,13.11,20.5,11.5,0
2024-09-22,Eskişehir,Odunpazarı,10.16,21.89,0.25,0
2024-09-22,Eskişehir,Tepebaşı,22.31,19.34,0.33,0
2024-09-22,Eskişehir,Sivrihisar,16.73,14.18,0.99,0
2024-09-22,Eskişehir,Çifteler,18.52,12.27,0.31,0
2024-09-22,Eskişehir,Alpu,10.51,12.82,0.05,0
2024-09-22,Eskişehir,Beylikova,23.8,8.68,1.67,0
2024-09-22,Eskişehir,İnönü,20.1,21.13,2.13,0
2024-09-22,Eskişehir,Mihalıççık,14.02,15.57,3.13,0
2024-09-22,Eskişehir,Seyitgazi,19.35,15.0,1.79,0
2024-09-22,Eskişehir,Mahmudiye,10.35,5.11,0.62,0
2024-09-22,Sivas,Merkez,14.04,4.96,5.58,0
2024-09-22,Sivas,Şarkışla,11.33,8.68,4.79,0
2024-09-22,Sivas,Suşehri,16.65,13.43,0.78,0
2024-09-22,Sivas,Yıldızeli,9.66,13.24,12.13,0
2024-09-22,Sivas,Zara,14.33,18.47,2.86,0
2024-09-22,Sivas,Kangal,16.9,13.91,2.0,0
2024-09-22,Sivas,Gemerek,14.95,11.05,3.17,0
2024-09-22,Sivas,Divriği,14.58,11.73,0.42,0
2024-09-22,Sivas,Gürün,17.36,14.74,2.45,0
2024-09-22,Sivas,Hafik,9.91,23.59,2.07,0
2024-09-23,Ankara,Çankaya,24.48,15.6,4.86,0
2024-09-23,Ankara,Keçiören,14.53,14.41,1.77,0
2024-09-23,Ankara,Mamak,23.68,9.39,1.32,0
2024-09-23,Ankara,Yenimahalle,15.05,18.59,0.05,0
2024-09-23,Ankara,Etimesgut,14.41,22.08,0.19,0
2024-09-23,Ankara,Sincan,12.64,11.89,2.9,0
2024-09-23,Ankara,Altındağ,10.68,11.67,6.24,0
2024-09-23,Ankara,Gölbaşı,17.91,5.49,0.41,0
2024-09-23,Ankara,Pursaklar,12.27,8.29,7.45,0
2024-09-23,Ankara,Polatlı,21.52,19.78,1.59,0
2024-09-23,Konya,Selçuklu,28.29,16.98,3.29,0
2024-09-23,Konya,Meram,13.95,12.46,8.24,0
2024-09-23,Konya,Karatay,7.65,8.77,1.37,0
2024-09-23,Konya,Ereğli,11.88,12.41,0.58,0
2024-09-23,Konya,Akşehir,7.6,17.74,2.61,0
2024-09-23,Konya,Beyşehir,17.38,17.31,2.74,0
2024-09-23,Konya,Cihanbeyli,12.88,15.86,4.19,0
2024-09-23,Konya,Ilgın,24.3,17.26,2.59,0
2024-09-23,Konya,Seydişehir,5.01,10.01,2.79,0
2024-09-23,Konya,Kulu,5.84,6.63,2.05,0
2024-09-23,Kayseri,Melikgazi,19.75,14.54,4.24,0
2024-09-23,Kayseri,Kocasinan,13.14,12.44,4.94,0
2024-09-23,Kayseri,Talas,12.68,14.17,6.8,0
2024-09-23,Kayseri,Develi,3.64,12.46,1.82,0
2024-09-23,Kayseri,Yahyalı,6.65,7.5,4.58,0
2024-09-23,Kayseri,Bünyan,12.06,22.18,2.73,0
2024-09-23,Kayseri,İncesu,22.86,2.37,11.84,0
2024-09-23,Kayseri,Pınarbaşı,16.71,14.12,3.44,0
2024-09-23,Kayseri,Yeşilhisar,16.45,12.14,0.44,0
2024-09-23,Kayseri,Tomarza,28.88,17.96,5.57,0
2024-09-23,Eskişehir,Odunpazarı,17.17,12.33,6.81,0
2024-09-23,Eskişehir,Tepebaşı,13.08,12.9,7.96,0
2024-09-23,Eskişehir,Sivrihisar,24.54,5.64,2.01,0
2024-09-23,Eskişehir,Çifteler,18.89,7.42,0.12,0
2024-09-23,Eskişehir,Alpu,14.86,17.73,0.46,0
2024-09-23,Eskişehir,Beylikova,21.0,12.75,0.18,0
2024-09-23,Eskişehir,İnönü,10.26,13.04,0.37,0
2024-09-23,Eskişehir,Mihalıççık,14.84,20.21,0.44,0
2024-09-23,Eskişehir,Seyitgazi,15.36,11.85,0.7,0
2024-09-23,Eskişehir,Mahmudiye,4.34,15.6,0.95,0
2024-09-23,Sivas,Merkez,20.28,27.84,1.26,0
2024-09-23,Sivas,Şarkışla,17.7,7.41,0.22,0
2024-09-23,Sivas,Suşehri,11.35,15.7,0.65,0
2024-09-23,Sivas,Yıldızeli,7.02,19.41,1.9,0
2024-09-23,Sivas,Zara,13.46,12.06,3.31,0
2024-09-23,Sivas,Kangal,13.35,10.95,0.24,0
2024-09-23,Sivas,Gemerek,16.43,15.6,0.27,0
2024-09-23,Sivas,Divriği,25.35,19.49,2.42,0
2024-09-23,Sivas,Gürün,7.27,14.99,4.6,0
2024-09-23,Sivas,Hafik,6.36,9.8,5.62,0
2024-09-24,Ankara,Çankaya,25.06,17.06,1.31,0
2024-09-24,Ankara,Keçiören,5.76,11.75,2.61,0
2024-09-24,Ankara,Mamak,15.77,16.84,7.71,0
2024-09-24,Ankara,Yenimahalle,18.89,12.54,0.3,0
2024-09-24,Ankara,Etimesgut,14.47,0.52,2.65,0
2024-09-24,Ankara,Sincan,17.61,12.73,5.85,0
2024-09-24,Ankara,Altındağ,13.53,15.14,0.2,0
2024-09-24,Ankara,Gölbaşı,24.55,13.93,0.33,0
2024-09-24,Ankara,Pursaklar,17.59,27.13,3.24,0
2024-09-24,Ankara,Polatlı,25.78,10.4,0.43,0
2024-09-24,Konya,Selçuklu,16.07,13.24,1.0,0
2024-09-24,Konya,Meram,2.71,13.71,13.78,0
2024-09-24,Konya,Karatay,20.42,8.94,5.51,0
2024-09-24,Konya,Ereğli,20.18,16.32,0.16,0
2024-09-24,Konya,Akşehir,23.31,19.83,0.53,0
2024-09-24,Konya,Beyşehir,13.46,16.4,0.98,0
2024-09-24,Konya,Cihanbeyli,7.59,13.99,7.7,0
2024-09-24,Konya,Ilgın,17.9,10.24,1.04,0
2024-09-24,Konya,Seydişehir,11.53,14.57,0.57,0
2024-09-24,Konya,Kulu,26.39,10.42,3.76,0
2024-09-24,Kayseri,Melikgazi,19.86,17.57,0.67,0
2024-09-24,Kayseri,Kocasinan,13.79,13.2,0.41,0
2024-09-24,Kayseri,Talas,17.71,23.26,7.03,0
2024-09-24,Kayseri,Develi,17.58,16.18,2.55,0
2024-09-24,Kayseri,Yahyalı,11.84,20.59,0.59,0
2024-09-24,Kayseri,Bünyan,16.36,16.39,0.24,0
2024-09-24,Kayseri,İncesu,12.8,19.33,0.89,0
2024-09-24,Kayseri,Pınarbaşı,21.56,25.79,1.93,0
2024-09-24,Kayseri,Yeşilhisar,12.87,13.24,4.75,0
2024-09-24,Kayseri,Tomarza,15.29,20.07,4.58,0
2024-09-24,Eskişehir,Odunpazarı,14.98,25.38,1.13,0
2024-09-24,Eskişehir,Tepebaşı,9.56,8.72,2.06,0
2024-09-24,Eskişehir,Sivrihisar,12.76,11.71,0.03,0
2024-09-24,Eskişehir,Çifteler,17.0,17.79,3.85,0
2024-09-24,Eskişehir,Alpu,4.9,9.84,1.15,0
2024-09-24,Eskişehir,Beylikova,16.31,9.89,0.48,0
2024-09-24,Eskişehir,İnönü,10.83,17.53,0.65,0
2024-09-24,Eskişehir,Mihalıççık,10.61,13.99,0.24,0
2024-09-24,Eskişehir,Seyitgazi,23.33,22.51,0.54,0
2024-09-24,Eskişehir,Mahmudiye,17.33,18.29,0.89,0
2024-09-24,Sivas,Merkez,19.94,9.12,3.31,0
2024-09-24,Sivas,Şarkışla,12.55,8.28,0.61,0
2024-09-24,Sivas,Suşehri,8.76,7.95,9.33,0
2024-09-24,Sivas,Yıldızeli,19.79,18.28,0.81,0
2024-09-24,Sivas,Zara,4.47,16.6,0.54,0
2024-09-24,Sivas,Kangal,9.67,15.36,3.64,0
2024-09-24,Sivas,Gemerek,10.11,19.94,0.52,0
2024-09-24,Sivas,Divriği,11.68,20.11,4.7,0
2024-09-24,Sivas,Gürün,14.99,10.37,0.49,0
2024-09-24,Sivas,Hafik,9.75,12.85,0.96,0
2024-09-25,Ankara,Çankaya,16.58,16.33,0.66,0
2024-09-25,Ankara,Keçiören,15.78,16.89,0.46,0
2024-09-25,Ankara,Mamak,6.14,27.15,4.28,0
2024-09-25,Ankara,Yenimahalle,20.05,11.9,4.18,0
2024-09-25,Ankara,Etimesgut,8.0,19.06,8.79,0
2024-09-25,Ankara,Sincan,20.29,14.63,0.61,0
2024-09-25,Ankara,Altındağ,9.68,13.08,0.37,0
2024-09-25,Ankara,Gölbaşı,7.57,20.7,7.73,0
2024-09-25,Ankara,Pursaklar,17.47,15.45,6.55,0
2024-09-25,Ankara,Polatlı,10.06,18.83,14.2,0
2024-09-25,Konya,Selçuklu,22.1,6.77,4.66,0
2024-09-25,Konya,Meram,17.35,7.01,1.18,0
