outage_id,city,district,feeder,transformer,network_element_type,outage_type,source,started_at,ended_at,duration_min,affected_customer_count,energy_not_supplied_kwh,cause,is_planned,is_force_majeure,storm_flag,wind_speed,precipitation_mm,high_impact
4627,Kayseri,Kocasinan,KAY-KOC-FDR-045,KAY-KOC-TR-0276,Trafo,unplanned,Manual,2024-02-20 06:30:31,2024-02-20 07:40:31,70,299,302.62,Ekipman arızası,0,0,0,25.03,8.21,0
4628,Kayseri,Talas,KAY-TAL-FDR-045,KAY-TAL-TR-0025,Dağıtım Merkezi,unplanned,OSOS,2024-07-19 02:48:24,2024-07-19 06:16:24,208,4638,12014.04,Ekipman arızası,0,0,0,12.93,1.07,1
4629,Ankara,Yenimahalle,ANK-YEN-FDR-009,ANK-YEN-TR-0124,Fider,planned,Mobile,2025-10-11 20:54:17,2025-10-12 03:15:17,381,1463,4864.94,Ekipman arızası,1,0,0,8.48,2.01,1
4630,Kayseri,Melikgazi,KAY-MEL-FDR-043,KAY-MEL-TR-0140,Ayırıcı,planned,SCADA,2024-08-26 12:24:48,2024-08-26 17:40:48,316,237,869.69,Ekipman arızası,1,0,0,5.05,3.41,1
4631,Konya,Akşehir,KON-AKS-FDR-014,KON-AKS-TR-0295,Hücre,unplanned,CRM,2024-11-02 19:00:44,2024-11-02 22:45:44,225,1062,6574.54,Bakım çalışması,0,0,0,20.03,4.38,1
4632,Ankara,Altındağ,ANK-ALT-FDR-056,ANK-ALT-TR-0213,Fider,planned,Manual,2024-08-07 21:12:37,2024-08-08 02:01:37,289,1557,8748.73,Kablo arızası,1,0,0,0.0,0.52,1
4633,Eskişehir,Çifteler,ESK-ÇIF-FDR-025,ESK-ÇIF-TR-0429,Dağıtım Merkezi,planned,Mobile,2024-07-11 13:51:26,2024-07-11 18:10:26,259,8349,45598.9,Bakım çalışması,1,0,0,6.42,0.4,1
4634,Sivas,Divriği,SIV-DIV-FDR-055,SIV-DIV-TR-0001,Fider,planned,OSOS,2025-04-19 15:40:58,2025-04-20 01:50:58,610,2618,40567.24,Kablo arızası,1,0,0,14.73,0.05,1
4635,Kayseri,Bünyan,KAY-BÜN-FDR-025,KAY-BÜN-TR-0051,Direk,planned,SCADA,2025-03-08 13:18:00,2025-03-08 16:59:00,221,7,32.66,Kablo arızası,1,0,0,11.46,1.91,1
4636,Eskişehir,İnönü,ESK-INÖ-FDR-044,ESK-INÖ-TR-0280,Hücre,planned,SCADA,2025-02-13 23:01:27,2025-02-14 02:46:27,225,192,661.5,Bakım çalışması,1,0,0,12.73,7.16,1
4637,Kayseri,Yahyalı,KAY-YAH-FDR-047,KAY-YAH-TR-0336,Fider,unplanned,SCADA,2025-05-29 15:18:20,2025-05-29 15:34:20,16,3988,1315.48,Üçüncü şahıs müdahalesi,0,0,0,17.22,3.5,1
4638,Ankara,Gölbaşı,ANK-GÖL-FDR-027,ANK-GÖL-TR-0426,Direk,planned,OSOS,2025-09-24 14:08:32,2025-09-24 19:18:32,310,177,521.05,Ekipman arızası,1,0,0,21.05,0.52,1
4639,Konya,Seydişehir,KON-SEY-FDR-008,KON-SEY-TR-0184,Kesici,unplanned,CRM,2024-01-06 13:57:15,2024-01-06 14:18:15,21,599,359.32,Bilinmeyen,0,0,0,19.57,1.54,0
4640,Ankara,Sincan,ANK-SIN-FDR-046,ANK-SIN-TR-0213,Dağıtım Merkezi,unplanned,Manual,2024-01-29 04:59:42,2024-01-29 05:08:42,9,9890,1070.19,Bakım çalışması,0,0,0,18.99,3.58,1
4641,Ankara,Yenimahalle,ANK-YEN-FDR-024,ANK-YEN-TR-0082,Kablo,planned,OSOS,2024-07-08 18:47:31,2024-07-08 18:52:31,5,1011,121.69,Ekipman arızası,1,0,0,22.43,3.53,1
4642,Konya,Karatay,KON-KAR-FDR-054,KON-KAR-TR-0281,Fider,unplanned,CRM,2024-07-25 20:31:54,2024-07-25 22:08:54,97,5126,6257.57,Kuş / hayvan teması,0,0,0,4.32,0.58,1
4643,Konya,Ilgın,KON-ILG-FDR-059,KON-ILG-TR-0139,Direk,unplanned,OSOS,2025-11-22 08:48:10,2025-11-22 08:58:10,10,56,7.25,Bilinmeyen,0,0,0,8.53,7.55,0
4644,Ankara,Etimesgut,ANK-ETI-FDR-022,ANK-ETI-TR-0383,Dağıtım Merkezi,planned,OSOS,2026-02-10 23:24:54,2026-02-11 03:57:54,273,8995,49837.73,Ekipman arızası,1,0,0,12.66,1.82,1
4645,Konya,Kulu,KON-KUL-FDR-008,KON-KUL-TR-0469,Fider,planned,SCADA,2025-07-19 15:50:24,2025-07-20 00:51:24,541,1370,17969.33,Hava muhalefeti,1,0,0,19.79,1.03,1
4646,Kayseri,Talas,KAY-TAL-FDR-054,KAY-TAL-TR-0093,Kablo,unplanned,Manual,2025-05-19 06:51:12,2025-05-19 10:37:12,226,1377,6511.03,Bakım çalışması,0,0,0,2.62,2.12,1
4647,Eskişehir,Mihalıççık,ESK-MIH-FDR-015,ESK-MIH-TR-0043,Kesici,unplanned,Mobile,2026-04-23 23:36:45,2026-04-24 00:27:45,51,305,107.4,Bakım çalışması,0,0,0,19.03,15.19,0
4648,Eskişehir,Alpu,ESK-ALP-FDR-017,ESK-ALP-TR-0466,Fider,unplanned,OSOS,2026-04-05 16:39:32,2026-04-05 16:58:32,19,475,93.68,Bilinmeyen,0,0,0,18.37,1.13,0
4649,Kayseri,Yeşilhisar,KAY-YES-FDR-008,KAY-YES-TR-0429,Fider,unplanned,OMS,2026-02-27 08:55:37,2026-02-27 11:34:37,159,4790,14200.44,Bakım çalışması,0,0,0,5.52,9.33,1
4650,Sivas,Gemerek,SIV-GEM-FDR-039,SIV-GEM-TR-0458,Direk,unplanned,OSOS,2024-04-14 17:06:49,2024-04-14 19:47:49,161,89,288.21,Hava muhalefeti,0,0,0,18.1,0.63,0
4651,Konya,Beyşehir,KON-BEY-FDR-024,KON-BEY-TR-0306,Direk,unplanned,OMS,2025-05-25 06:30:06,2025-05-25 06:36:06,6,278,47.09,Bakım çalışması,0,0,0,12.61,0.67,0
4652,Konya,Selçuklu,KON-SEL-FDR-029,KON-SEL-TR-0165,Kablo,planned,Manual,2025-05-21 09:36:03,2025-05-21 10:52:03,76,786,1473.54,Bilinmeyen,1,0,0,33.59,0.69,0
4653,Eskişehir,Mihalıççık,ESK-MIH-FDR-051,ESK-MIH-TR-0230,Trafo,planned,OMS,2024-05-17 02:41:41,2024-05-17 08:36:41,355,292,767.38,Kablo arızası,1,0,0,3.38,2.47,1
4654,Sivas,Gürün,SIV-GÜR-FDR-049,SIV-GÜR-TR-0170,Fider,planned,OMS,2024-12-13 04:40:19,2024-12-13 08:30:19,230,2525,5066.48,Bakım çalışması,1,0,0,14.74,13.88,1
4655,Eskişehir,İnönü,ESK-INÖ-FDR-050,ESK-INÖ-TR-0445,Hücre,planned,CRM,2024-08-09 19:49:18,2024-08-10 01:40:18,351,845,8766.12,Kablo arızası,1,0,0,12.19,0.86,1
4656,Ankara,Keçiören,ANK-KEÇ-FDR-034,ANK-KEÇ-TR-0293,Fider,unplanned,Manual,2025-08-27 09:00:27,2025-08-27 10:30:27,90,2019,1275.52,Bakım çalışması,0,0,0,8.26,0.39,1
4657,Eskişehir,Odunpazarı,ESK-ODU-FDR-012,ESK-ODU-TR-0060,Kablo,planned,OMS,2024-06-18 08:55:23,2024-06-18 13:58:23,303,315,955.68,Ekipman arızası,1,0,0,20.25,0.09,1
4658,Konya,Ereğli,KON-ERE-FDR-059,KON-ERE-TR-0264,Dağıtım Merkezi,planned,SCADA,2025-08-11 15:00:00,2025-08-11 20:23:00,323,1472,11531.73,Bakım çalışması,1,0,0,17.55,0.02,1
4659,Konya,Akşehir,KON-AKS-FDR-005,KON-AKS-TR-0067,Dağıtım Merkezi,planned,OMS,2025-12-13 06:21:26,2025-12-13 09:42:26,201,9273,32231.1,Aşırı yüklenme,1,0,0,17.16,3.62,1
4660,Sivas,Hafik,SIV-HAF-FDR-018,SIV-HAF-TR-0200,Ayırıcı,unplanned,SCADA,2026-03-12 21:53:31,2026-03-12 23:08:31,75,536,813.63,Ekipman arızası,0,0,0,15.64,2.5,0
4661,Ankara,Keçiören,ANK-KEÇ-FDR-056,ANK-KEÇ-TR-0433,Hücre,planned,Manual,2025-01-17 19:04:58,2025-01-18 01:55:58,411,2323,21889.9,Hava muhalefeti,1,0,0,31.21,3.09,1
4662,Sivas,Suşehri,SIV-SUS-FDR-045,SIV-SUS-TR-0202,Trafo,planned,OMS,2025-12-25 17:57:29,2025-12-25 22:29:29,272,400,1901.65,Hava muhalefeti,1,0,0,22.97,1.13,1
4663,Ankara,Yenimahalle,ANK-YEN-FDR-057,ANK-YEN-TR-0266,Hücre,unplanned,OMS,2024-11-24 03:44:05,2024-11-24 04:22:05,38,850,745.51,Kablo arızası,0,0,0,14.43,0.03,0
4664,Kayseri,Talas,KAY-TAL-FDR-056,KAY-TAL-TR-0315,Kablo,unplanned,OMS,2026-03-08 11:35:51,2026-03-08 13:08:51,93,984,1305.93,Kablo arızası,0,0,0,12.11,2.04,0
4665,Sivas,Gemerek,SIV-GEM-FDR-050,SIV-GEM-TR-0121,Trafo,unplanned,Manual,2026-03-07 04:29:08,2026-03-07 10:04:08,335,317,1225.15,Kablo arızası,0,0,0,18.78,2.11,1
4666,Sivas,Divriği,SIV-DIV-FDR-001,SIV-DIV-TR-0331,Ayırıcı,planned,SCADA,2025-09-07 01:10:50,2025-09-07 08:52:50,462,830,8813.42,Trafo arızası,1,0,0,7.03,0.17,1
4667,Ankara,Gölbaşı,ANK-GÖL-FDR-040,ANK-GÖL-TR-0299,Hücre,unplanned,Manual,2025-01-03 11:54:05,2025-01-03 13:33:05,99,1009,1805.19,Hava muhalefeti,0,0,0,8.76,4.17,1
4668,Sivas,Zara,SIV-ZAR-FDR-056,SIV-ZAR-TR-0410,Kablo,planned,Mobile,2025-03-05 19:51:48,2025-03-06 05:17:48,566,726,8905.98,Bakım çalışması,1,0,0,18.95,2.92,1
4669,Kayseri,Yahyalı,KAY-YAH-FDR-038,KAY-YAH-TR-0464,Fider,planned,Mobile,2024-06-20 09:00:09,2024-06-20 15:39:09,399,4720,40020.43,Bakım çalışması,1,0,0,12.31,0.23,1
4670,Konya,Cihanbeyli,KON-CIH-FDR-060,KON-CIH-TR-0176,Dağıtım Merkezi,planned,OMS,2024-07-29 09:29:03,2024-07-29 14:23:03,294,9425,34841.05,Trafo arızası,1,0,0,9.48,1.21,1
4671,Kayseri,Develi,KAY-DEV-FDR-007,KAY-DEV-TR-0353,Hücre,planned,CRM,2025-04-07 11:44:22,2025-04-07 14:25:22,161,1165,3533.7,Aşırı yüklenme,1,0,0,21.07,1.8,1
4672,Eskişehir,Odunpazarı,ESK-ODU-FDR-042,ESK-ODU-TR-0471,Ayırıcı,unplanned,CRM,2025-02-06 12:31:41,2025-02-06 12:56:41,25,584,251.62,Ekipman arızası,0,0,0,9.75,6.64,0
4673,Sivas,Yıldızeli,SIV-YIL-FDR-030,SIV-YIL-TR-0416,Kablo,planned,OMS,2026-03-12 03:36:36,2026-03-12 08:42:36,306,175,536.22,Ekipman arızası,1,0,0,21.2,8.23,1
4674,Sivas,Hafik,SIV-HAF-FDR-029,SIV-HAF-TR-0260,Kablo,planned,Manual,2025-10-28 17:29:09,2025-10-28 22:30:09,301,842,7449.57,Trafo arızası,1,0,0,14.2,3.84,1
4675,Konya,Ilgın,KON-ILG-FDR-036,KON-ILG-TR-0037,Dağıtım Merkezi,unplanned,OMS,2025-05-27 10:17:00,2025-05-27 12:39:00,142,12577,42391.79,Bakım çalışması,0,0,0,20.88,2.53,1
4676,Eskişehir,Mihalıççık,ESK-MIH-FDR-044,ESK-MIH-TR-0020,Direk,planned,OSOS,2026-03-28 11:56:01,2026-03-28 14:57:01,181,74,91.81,Aşırı yüklenme,1,0,0,14.87,6.64,1
4677,Eskişehir,Çifteler,ESK-ÇIF-FDR-007,ESK-ÇIF-TR-0413,Hücre,planned,OMS,2024-03-29 05:15:14,2024-03-29 08:27:14,192,1964,5301.55,Aşırı yüklenme,1,0,0,17.77,1.27,1
4678,Eskişehir,Mihalıççık,ESK-MIH-FDR-056,ESK-MIH-TR-0099,Trafo,unplanned,OMS,2025-08-25 15:03:32,2025-08-25 17:01:32,118,793,1052.32,Hava muhalefeti,0,0,0,12.39,0.32,0
4679,Kayseri,Melikgazi,KAY-MEL-FDR-014,KAY-MEL-TR-0199,Hücre,unplanned,Manual,2024-01-05 01:27:31,2024-01-05 01:49:31,22,811,254.18,Bilinmeyen,0,0,0,11.78,4.13,0
4680,Sivas,Suşehri,SIV-SUS-FDR-021,SIV-SUS-TR-0145,Ayırıcı,planned,OSOS,2024-08-18 20:39:55,2024-08-19 00:48:55,249,550,2562.75,Ekipman arızası,1,0,0,17.88,0.27,1
4681,Ankara,Yenimahalle,ANK-YEN-FDR-039,ANK-YEN-TR-0175,Dağıtım Merkezi,unplanned,Manual,2024-10-20 17:48:04,2024-10-20 20:01:04,133,6385,18286.06,Ekipman arızası,0,0,0,16.76,2.08,1
4682,Konya,Seydişehir,KON-SEY-FDR-015,KON-SEY-TR-0045,Fider,unplanned,OMS,2025-06-01 08:16:58,2025-06-01 11:19:58,183,2376,7033.81,Ekipman arızası,0,0,0,6.25,0.05,1
4683,Konya,Cihanbeyli,KON-CIH-FDR-016,KON-CIH-TR-0161,Ayırıcı,unplanned,OSOS,2025-05-04 10:19:33,2025-05-04 11:59:33,100,455,486.69,Ekipman arızası,0,0,0,22.9,0.15,0
4684,Kayseri,Kocasinan,KAY-KOC-FDR-039,KAY-KOC-TR-0354,Hücre,planned,OSOS,2025-03-18 08:00:22,2025-03-18 11:34:22,214,727,3642.19,Bilinmeyen,1,0,0,18.26,1.19,1
4685,Ankara,Yenimahalle,ANK-YEN-FDR-031,ANK-YEN-TR-0250,Kesici,unplanned,OSOS,2024-08-04 22:40:55,2024-08-04 22:52:55,12,1932,321.45,Ekipman arızası,0,0,0,12.06,0.04,1
4686,Ankara,Etimesgut,ANK-ETI-FDR-046,ANK-ETI-TR-0183,Kablo,planned,SCADA,2025-10-20 11:25:33,2025-10-20 20:52:33,567,760,5750.47,Kablo arızası,1,0,0,9.77,2.03,1
4687,Kayseri,Bünyan,KAY-BÜN-FDR-010,KAY-BÜN-TR-0019,Hücre,unplanned,SCADA,2025-06-19 10:28:14,2025-06-19 12:38:14,130,2021,5944.98,Aşırı yüklenme,0,0,0,18.68,0.27,1
4688,Ankara,Altındağ,ANK-ALT-FDR-013,ANK-ALT-TR-0215,Hücre,planned,CRM,2024-06-25 09:18:24,2024-06-25 13:42:24,264,328,586.53,Üçüncü şahıs müdahalesi,1,0,0,6.66,2.03,1
4689,Kayseri,Yahyalı,KAY-YAH-FDR-008,KAY-YAH-TR-0393,Direk,unplanned,Mobile,2025-07-13 22:35:39,2025-07-14 01:06:39,151,105,280.54,Ekipman arızası,0,0,0,14.22,2.86,0
4690,Konya,Meram,KON-MER-FDR-031,KON-MER-TR-0347,Trafo,unplanned,OMS,2025-01-22 05:53:21,2025-01-22 06:26:21,33,311,169.0,Ekipman arızası,0,0,0,20.35,9.25,0
4691,Ankara,Altındağ,ANK-ALT-FDR-007,ANK-ALT-TR-0464,Fider,unplanned,Mobile,2025-05-19 18:11:02,2025-05-19 20:07:02,116,3502,7392.84,Bakım çalışması,0,0,0,13.29,0.4,1
4692,Konya,Karatay,KON-KAR-FDR-002,KON-KAR-TR-0187,Ayırıcı,unplanned,OMS,2024-08-20 03:02:53,2024-08-20 03:54:53,52,1105,1015.02,Aşırı yüklenme,0,0,0,12.93,1.28,1
4693,Eskişehir,Alpu,ESK-ALP-FDR-023,ESK-ALP-TR-0128,Dağıtım Merkezi,planned,Manual,2025-03-16 01:34:13,2025-03-16 03:52:13,138,8059,31341.9,Bakım çalışması,1,0,0,18.95,0.46,1
4694,Ankara,Etimesgut,ANK-ETI-FDR-038,ANK-ETI-TR-0171,Kablo,unplanned,CRM,2025-07-30 07:04:35,2025-07-30 08:14:35,70,565,831.86,Ekipman arızası,0,0,0,5.84,0.53,0
4695,Ankara,Mamak,ANK-MAM-FDR-028,ANK-MAM-TR-0004,Ayırıcı,unplanned,OMS,2025-09-25 15:14:19,2025-09-25 15:23:19,9,329,74.51,Kuş / hayvan teması,0,0,0,21.79,1.85,0
4696,Eskişehir,Mihalıççık,ESK-MIH-FDR-042,ESK-MIH-TR-0071,Direk,unplanned,OSOS,2026-01-26 23:26:04,2026-01-26 23:54:04,28,53,21.33,Kuş / hayvan teması,0,0,0,25.74,0.08,0
4697,Eskişehir,İnönü,ESK-INÖ-FDR-003,ESK-INÖ-TR-0015,Fider,unplanned,CRM,2024-10-24 18:34:42,2024-10-24 19:31:42,57,3959,5226.8,Aşırı yüklenme,0,0,0,17.28,2.97,1
4698,Sivas,Suşehri,SIV-SUS-FDR-047,SIV-SUS-TR-0339,Dağıtım Merkezi,unplanned,Manual,2025-01-14 08:18:15,2025-01-14 10:05:15,107,4181,12295.36,Bakım çalışması,0,0,0,6.33,1.63,1
4699,Konya,Cihanbeyli,KON-CIH-FDR-010,KON-CIH-TR-0032,Kesici,planned,OMS,2024-01-27 23:40:31,2024-01-28 04:09:31,269,810,6095.38,Ekipman arızası,1,0,0,17.02,1.69,1
4700,Sivas,Divriği,SIV-DIV-FDR-026,SIV-DIV-TR-0054,Kablo,unplanned,OMS,2025-08-04 19:17:39,2025-08-04 19:30:39,13,125,31.08,Bakım çalışması,0,0,0,12.53,0.01,0
4701,Eskişehir,Mahmudiye,ESK-MAH-FDR-059,ESK-MAH-TR-0237,Dağıtım Merkezi,unplanned,OMS,2024-02-27 16:09:56,2024-02-27 18:08:56,119,6613,11906.22,Ekipman arızası,0,0,0,9.96,7.83,1
4702,Ankara,Keçiören,ANK-KEÇ-FDR-004,ANK-KEÇ-TR-0107,Trafo,planned,OSOS,2025-06-13 08:27:55,2025-06-13 10:51:55,144,72,171.81,Ağaç teması,1,0,0,9.43,4.77,0
4703,Sivas,Yıldızeli,SIV-YIL-FDR-030,SIV-YIL-TR-0224,Direk,unplanned,Manual,2025-01-27 18:59:01,2025-01-27 19:10:01,11,13,2.41,Bakım çalışması,0,0,0,16.94,0.73,0
4704,Sivas,Divriği,SIV-DIV-FDR-047,SIV-DIV-TR-0038,Trafo,unplanned,Mobile,2024-09-11 03:04:08,2024-09-11 06:45:08,221,144,645.38,Üçüncü şahıs müdahalesi,0,0,0,29.74,0.24,1
4705,Sivas,Yıldızeli,SIV-YIL-FDR-055,SIV-YIL-TR-0430,Ayırıcı,planned,Manual,2025-01-04 05:00:20,2025-01-04 06:41:20,101,712,1925.24,Üçüncü şahıs müdahalesi,1,0,0,20.71,0.19,1
4706,Ankara,Polatlı,ANK-POL-FDR-010,ANK-POL-TR-0058,Dağıtım Merkezi,planned,OMS,2024-09-01 17:56:17,2024-09-01 20:39:17,163,7719,28428.75,Aşırı yüklenme,1,0,0,11.76,1.59,1
4707,Ankara,Sincan,ANK-SIN-FDR-011,ANK-SIN-TR-0089,Fider,unplanned,Mobile,2024-12-14 11:40:40,2024-12-14 13:18:40,98,671,1712.0,Aşırı yüklenme,0,0,0,0.0,1.2,1
4708,Eskişehir,Odunpazarı,ESK-ODU-FDR-015,ESK-ODU-TR-0335,Kesici,unplanned,OSOS,2024-03-27 10:54:19,2024-03-27 11:06:19,12,2538,806.77,Aşırı yüklenme,0,0,0,10.69,1.56,1
4709,Eskişehir,Mihalıççık,ESK-MIH-FDR-021,ESK-MIH-TR-0147,Kesici,planned,Mobile,2025-03-10 13:01:33,2025-03-10 15:29:33,148,444,1138.46,Ekipman arızası,1,0,0,9.36,3.28,0
4710,Sivas,Gürün,SIV-GÜR-FDR-035,SIV-GÜR-TR-0456,Hücre,unplanned,OMS,2025-05-18 13:12:20,2025-05-18 13:43:20,31,1962,912.79,Kablo arızası,0,0,0,22.37,3.85,1
4711,Eskişehir,Sivrihisar,ESK-SIV-FDR-010,ESK-SIV-TR-0082,Fider,unplanned,Mobile,2024-08-13 16:55:42,2024-08-13 17:50:42,55,2609,3067.1,Aşırı yüklenme,0,0,0,8.23,0.07,1
4712,Sivas,Merkez,SIV-MER-FDR-036,SIV-MER-TR-0028,Kesici,unplanned,Mobile,2024-05-02 22:56:10,2024-05-03 00:08:10,72,1526,1940.5,Bakım çalışması,0,0,0,23.29,1.34,1
4713,Kayseri,Yahyalı,KAY-YAH-FDR-038,KAY-YAH-TR-0166,Dağıtım Merkezi,planned,CRM,2025-10-08 04:00:39,2025-10-08 06:17:39,137,4471,15781.55,Bilinmeyen,1,0,0,11.55,3.78,1
4714,Konya,Akşehir,KON-AKS-FDR-037,KON-AKS-TR-0214,Dağıtım Merkezi,unplanned,SCADA,2026-02-01 20:24:05,2026-02-01 20:36:05,12,6708,1308.69,Kablo arızası,0,0,0,21.77,11.59,1
4715,Ankara,Altındağ,ANK-ALT-FDR-041,ANK-ALT-TR-0132,Hücre,planned,OSOS,2025-02-16 01:57:36,2025-02-16 03:18:36,81,1861,3016.09,Ekipman arızası,1,0,0,7.38,2.25,1
4716,Kayseri,Talas,KAY-TAL-FDR-036,KAY-TAL-TR-0239,Hücre,planned,OSOS,2025-07-16 00:24:11,2025-07-16 06:34:11,370,1159,3668.14,Kablo arızası,1,0,0,24.3,1.7,1
4717,Kayseri,Pınarbaşı,KAY-PIN-FDR-001,KAY-PIN-TR-0415,Direk,unplanned,SCADA,2026-02-07 16:09:13,2026-02-07 18:26:13,137,171,320.65,Üçüncü şahıs müdahalesi,0,0,0,24.0,4.33,0
4718,Sivas,Zara,SIV-ZAR-FDR-030,SIV-ZAR-TR-0398,Kablo,unplanned,Mobile,2025-10-09 03:00:41,2025-10-09 05:24:41,144,1506,2907.29,Trafo arızası,0,0,0,10.92,2.47,1
4719,Ankara,Altındağ,ANK-ALT-FDR-033,ANK-ALT-TR-0311,Kesici,unplanned,Manual,2024-05-14 05:37:15,2024-05-14 06:07:15,30,1735,1188.19,Bilinmeyen,0,0,0,10.59,0.92,1
4720,Eskişehir,Sivrihisar,ESK-SIV-FDR-004,ESK-SIV-TR-0408,Kesici,planned,Mobile,2025-04-20 20:14:51,2025-04-20 23:45:51,211,2765,8327.05,Kuş / hayvan teması,1,0,0,8.18,0.74,1
4721,Sivas,Suşehri,SIV-SUS-FDR-046,SIV-SUS-TR-0330,Kesici,unplanned,Mobile,2026-03-07 08:57:33,2026-03-07 13:19:33,262,471,3230.57,Bilinmeyen,0,0,0,10.33,1.36,1
4722,Eskişehir,Alpu,ESK-ALP-FDR-022,ESK-ALP-TR-0101,Hücre,planned,SCADA,2024-07-04 16:15:56,2024-07-04 23:32:56,437,116,528.16,Ekipman arızası,1,0,0,16.61,2.78,1
4723,Eskişehir,Tepebaşı,ESK-TEP-FDR-025,ESK-TEP-TR-0374,Dağıtım Merkezi,unplanned,SCADA,2026-03-12 11:51:33,2026-03-12 13:11:33,80,2884,6572.72,Kuş / hayvan teması,0,0,0,6.68,2.04,1
4724,Eskişehir,Seyitgazi,ESK-SEY-FDR-045,ESK-SEY-TR-0430,Fider,unplanned,OSOS,2026-03-11 12:11:18,2026-03-11 13:10:18,59,728,923.12,Bakım çalışması,0,0,0,17.38,3.67,0
4725,Eskişehir,İnönü,ESK-INÖ-FDR-024,ESK-INÖ-TR-0326,Hücre,planned,Manual,2025-04-19 18:07:47,2025-04-19 22:18:47,251,1828,12575.87,Ekipman arızası,1,0,0,5.51,3.96,1
4726,Ankara,Mamak,ANK-MAM-FDR-049,ANK-MAM-TR-0391,Ayırıcı,unplanned,SCADA,2025-12-25 05:38:49,2025-12-25 06:10:49,32,252,167.02,Bakım çalışması,0,0,0,8.22,1.19,0
4727,Kayseri,Talas,KAY-TAL-FDR-006,KAY-TAL-TR-0430,Ayırıcı,unplanned,CRM,2025-07-14 17:42:10,2025-07-14 18:41:10,59,439,531.14,Üçüncü şahıs müdahalesi,0,0,0,13.44,1.7,0
4728,Eskişehir,Odunpazarı,ESK-ODU-FDR-044,ESK-ODU-TR-0134,Trafo,unplanned,Manual,2024-05-11 15:22:00,2024-05-11 17:20:00,118,849,780.3,Bakım çalışması,0,0,0,18.91,1.13,0
4729,Sivas,Merkez,SIV-MER-FDR-008,SIV-MER-TR-0242,Hücre,unplanned,SCADA,2026-03-22 08:44:09,2026-03-22 14:35:09,351,2117,18851.39,Trafo arızası,0,0,0,7.41,4.27,1
4730,Ankara,Pursaklar,ANK-PUR-FDR-011,ANK-PUR-TR-0021,Hücre,unplanned,SCADA,2025-09-13 23:28:42,2025-09-14 00:31:42,63,646,745.82,Kablo arızası,0,0,0,23.97,4.65,0
4731,Eskişehir,Mihalıççık,ESK-MIH-FDR-004,ESK-MIH-TR-0146,Fider,planned,Mobile,2024-06-09 17:17:23,2024-06-09 20:27:23,190,3053,8095.96,Ekipman arızası,1,0,0,8.23,1.2,1
4732,Konya,Ereğli,KON-ERE-FDR-039,KON-ERE-TR-0195,Kablo,unplanned,OMS,2025-10-21 16:03:19,2025-10-21 17:02:19,59,1330,1271.54,Ekipman arızası,0,0,0,24.23,2.76,1
4733,Eskişehir,Sivrihisar,ESK-SIV-FDR-004,ESK-SIV-TR-0168,Dağıtım Merkezi,unplanned,SCADA,2025-04-01 04:50:33,2025-04-01 06:14:33,84,4296,8836.92,Bakım çalışması,0,0,0,14.74,1.31,1
4734,Ankara,Keçiören,ANK-KEÇ-FDR-004,ANK-KEÇ-TR-0418,Fider,planned,SCADA,2024-02-24 08:26:16,2024-02-24 18:51:16,625,5081,44844.79,Trafo arızası,1,0,0,10.9,0.16,1
4735,Ankara,Gölbaşı,ANK-GÖL-FDR-001,ANK-GÖL-TR-0191,Fider,unplanned,OMS,2025-07-16 12:50:12,2025-07-16 13:05:12,15,1882,263.03,Bakım çalışması,0,0,0,10.67,2.06,1
4736,Ankara,Mamak,ANK-MAM-FDR-011,ANK-MAM-TR-0352,Direk,planned,Manual,2025-06-24 14:57:40,2025-06-24 22:29:40,452,129,1014.89,Kablo arızası,1,0,0,19.55,0.66,1
4737,Konya,Kulu,KON-KUL-FDR-044,KON-KUL-TR-0089,Fider,planned,SCADA,2024-09-29 19:46:53,2024-09-30 00:48:53,302,498,1207.69,Bilinmeyen,1,0,0,16.97,1.13,1
4738,Sivas,Divriği,SIV-DIV-FDR-030,SIV-DIV-TR-0346,Hücre,planned,CRM,2025-07-20 04:35:23,2025-07-20 12:21:23,466,1465,8995.77,Kablo arızası,1,0,0,5.81,0.61,1
4739,Kayseri,Develi,KAY-DEV-FDR-048,KAY-DEV-TR-0159,Kablo,unplanned,Manual,2025-10-17 23:01:45,2025-10-18 01:07:45,126,1080,1457.32,Ekipman arızası,0,0,0,19.39,2.63,1
4740,Kayseri,Talas,KAY-TAL-FDR-043,KAY-TAL-TR-0333,Kesici,unplanned,Mobile,2025-06-22 08:16:10,2025-06-22 08:39:10,23,2057,1283.16,Bilinmeyen,0,0,0,22.82,0.29,1
4741,Konya,Selçuklu,KON-SEL-FDR-008,KON-SEL-TR-0179,Trafo,unplanned,Mobile,2025-03-12 22:54:10,2025-03-12 23:19:10,25,286,124.24,Kablo arızası,0,0,0,13.63,1.81,0
4742,Konya,Ilgın,KON-ILG-FDR-006,KON-ILG-TR-0462,Fider,unplanned,OMS,2025-03-29 04:08:13,2025-03-29 09:11:13,303,3940,24245.7,Ekipman arızası,0,0,0,12.84,2.41,1
4743,Konya,Ereğli,KON-ERE-FDR-051,KON-ERE-TR-0385,Ayırıcı,unplanned,Mobile,2025-12-13 09:19:24,2025-12-13 12:19:24,180,338,1089.31,Hava muhalefeti,0,0,0,33.59,1.09,1
